time,Day,Harga Pasar,Curah Hujan,IsHarvestMonth,IsBigMonth
2024-03-08,Friday,17900,11.8,1,0
2024-03-09,Saturday,17900,8.1,1,0
2024-03-10,Sunday,17900,4.9,1,0
2024-03-11,Monday,17900,17.3,1,0
2024-03-12,Tuesday,17900,10.4,1,1
2024-03-13,Wednesday,17900,0.5,1,1
2024-03-14,Thursday,17900,0.0,1,1
2024-03-15,Friday,17900,0.4,1,1
2024-03-16,Saturday,17900,0.9,1,1
2024-03-17,Sunday,17900,0.5,1,1
2024-03-18,Monday,17900,0.1,1,1
2024-03-19,Tuesday,17900,1.9,1,1
2024-03-20,Wednesday,17900,6.2,1,1
2024-03-21,Thursday,17900,0.3,1,1
2024-03-22,Friday,17900,0.0,1,1
2024-03-23,Saturday,17900,4.4,1,1
2024-03-24,Sunday,17900,7.0,1,1
2024-03-25,Monday,17900,5.6,1,1
2024-03-26,Tuesday,17900,2.4,1,1
2024-03-27,Wednesday,17900,42.3,1,1
2024-03-28,Thursday,17900,18.7,1,1
2024-03-29,Friday,17900,0.1,1,1
2024-03-30,Saturday,17900,25.2,1,1
2024-03-31,Sunday,17900,13.4,1,1
2024-04-01,Monday,17900,22.4,1,1
2024-04-02,Tuesday,17900,11.6,1,1
2024-04-03,Wednesday,17900,11.0,1,1
2024-04-04,Thursday,17900,2.1,1,1
2024-04-05,Friday,17900,0.3,1,1
2024-04-06,Saturday,17900,0.0,1,1
2024-04-07,Sunday,17900,1.3,1,1
2024-04-08,Monday,17900,1.0,1,1
2024-04-09,Tuesday,17900,6.0,1,1
2024-04-10,Wednesday,17900,20.9,1,1
2024-04-11,Thursday,17900,1.1,1,1
2024-04-12,Friday,17900,14.7,1,1
2024-04-13,Saturday,17900,13.6,1,1
2024-04-14,Sunday,17900,14.4,1,1
2024-04-15,Monday,17900,0.7,1,1
2024-04-16,Tuesday,17900,4.8,1,1
2024-04-17,Wednesday,17900,3.5,1,1
2024-04-18,Thursday,17900,8.8,1,1
2024-04-19,Friday,17900,2.7,1,0
2024-04-20,Saturday,17913,2.7,1,0
2024-04-21,Sunday,17931,8.6,1,0
2024-04-22,Monday,17950,4.8,1,0
2024-04-23,Tuesday,17950,11.1,1,0
2024-04-24,Wednesday,17950,8.5,1,0
2024-04-25,Thursday,17950,5.2,1,0
2024-04-26,Friday,17950,5.5,1,0
2024-04-27,Saturday,17948,17.5,1,0
2024-04-28,Sunday,17948,29.8,1,0
2024-04-29,Monday,17950,9.7,1,0
2024-04-30,Tuesday,17950,3.8,1,0
2024-05-01,Wednesday,17950,20.9,0,0
2024-05-02,Thursday,17950,8.6,0,0
2024-05-03,Friday,17950,5.0,0,0
2024-05-04,Saturday,17950,16.6,0,0
2024-05-05,Sunday,17950,7.2,0,0
2024-05-06,Monday,17950,0.7,0,0
2024-05-07,Tuesday,17950,6.1,0,0
2024-05-08,Wednesday,17950,27.5,0,0
2024-05-09,Thursday,17950,0.3,0,0
2024-05-10,Friday,17950,7.2,0,0
2024-05-11,Saturday,17950,18.8,0,0
2024-05-12,Sunday,17950,13.0,0,0
