time,Day,Harga Pasar,Curah Hujan,IsHarvestMonth,IsBigMonth
2024-04-01,Monday,15250,11.4,1,1
2024-04-02,Tuesday,15250,10.9,1,1
2024-04-03,Wednesday,15250,2.2,1,1
2024-04-04,Thursday,15250,5.9,1,1
2024-04-05,Friday,15250,21.2,1,1
2024-04-06,Saturday,15251,0.6,1,1
2024-04-07,Sunday,15252,18.8,1,1
2024-04-08,Monday,15250,11.8,1,1
2024-04-09,Tuesday,15250,17.3,1,1
2024-04-10,Wednesday,15250,12.1,1,1
2024-04-11,Thursday,15250,14.4,1,1
2024-04-12,Friday,15250,8.3,1,1
2024-04-13,Saturday,15323,3.6,1,1
2024-04-14,Sunday,15363,3.5,1,1
2024-04-15,Monday,15250,1.6,1,1
2024-04-16,Tuesday,15000,0.8,1,1
2024-04-17,Wednesday,15000,13.0,1,1
2024-04-18,Thursday,15000,9.3,1,1
2024-04-19,Friday,15000,6.7,1,0
2024-04-20,Saturday,14931,1.7,1,0
2024-04-21,Sunday,14825,11.1,1,0
2024-04-22,Monday,14750,18.9,1,0
2024-04-23,Tuesday,14750,15.2,1,0
2024-04-24,Wednesday,14750,23.8,1,0
2024-04-25,Thursday,14750,6.3,1,0
2024-04-26,Friday,14750,1.2,1,0
2024-04-27,Saturday,14739,1.0,1,0
2024-04-28,Sunday,14741,0.2,1,0
2024-04-29,Monday,14750,0.0,1,0
2024-04-30,Tuesday,14750,0.5,1,0
2024-05-01,Wednesday,14750,0.1,0,0
2024-05-02,Thursday,15250,2.6,0,0
2024-05-03,Friday,15250,0.0,0,0
2024-05-04,Saturday,15221,2.0,0,0
2024-05-05,Sunday,15296,0.0,0,0
2024-05-06,Monday,15400,0.0,0,0
2024-05-07,Tuesday,15400,0.4,0,0
2024-05-08,Wednesday,15150,1.0,0,0
2024-05-09,Thursday,15150,0.5,0,0
2024-05-10,Friday,15150,0.4,0,0
2024-05-11,Saturday,15167,1.7,0,0
2024-05-12,Sunday,15149,0.0,0,0
2024-05-13,Monday,15000,0.0,0,0
2024-05-14,Tuesday,14750,0.3,0,0
2024-05-15,Wednesday,14750,0.4,0,0
2024-05-16,Thursday,14750,0.0,0,0
2024-05-17,Friday,14750,0.2,0,0
2024-05-18,Saturday,14751,0.4,0,0
2024-05-19,Sunday,14751,0.0,0,0
2024-05-20,Monday,14750,0.0,0,0
2024-05-21,Tuesday,14750,0.0,0,0
2024-05-22,Wednesday,14750,0.1,0,0
2024-05-23,Thursday,14750,13.6,0,0
2024-05-24,Friday,14750,7.8,0,0
2024-05-25,Saturday,14750,1.7,0,0
2024-05-26,Sunday,14750,0.0,0,0
2024-05-27,Monday,14750,0.2,0,0
2024-05-28,Tuesday,14750,0.8,0,0
2024-05-29,Wednesday,14750,0.9,0,0
2024-05-30,Thursday,14750,4.0,0,0
2024-05-31,Friday,14750,0.2,0,0
2024-06-01,Saturday,14750,0.2,0,0
2024-06-02,Sunday,14750,10.4,0,0
2024-06-03,Monday,14750,1.9,0,0
2024-06-04,Tuesday,14750,0.6,0,0
2024-06-05,Wednesday,14750,0.0,0,0
2024-06-06,Thursday,14750,0.0,0,0
2024-06-07,Friday,14750,1.2,0,0
2024-06-08,Saturday,14750,5.7,0,0
2024-06-09,Sunday,14750,2.2,0,0
2024-06-10,Monday,14750,0.7,0,0
2024-06-11,Tuesday,14750,0.6,0,0
2024-06-12,Wednesday,14750,10.6,0,0
2024-06-13,Thursday,14750,7.8,0,0
2024-06-14,Friday,14750,5.3,0,0
2024-06-15,Saturday,14750,3.2,0,0
2024-06-16,Sunday,14750,0.6,0,0
2024-06-17,Monday,14750,1.4,0,0
2024-06-18,Tuesday,14750,0.0,0,0
2024-06-19,Wednesday,14750,0.0,0,0
2024-06-20,Thursday,14750,0.0,0,0
2024-06-21,Friday,14750,0.0,0,0
2024-06-22,Saturday,14750,0.0,0,0
2024-06-23,Sunday,14750,0.0,0,0
2024-06-24,Monday,14750,4.4,0,0
2024-06-25,Tuesday,14750,1.3,0,0
2024-06-26,Wednesday,14750,0.1,0,0
2024-06-27,Thursday,14750,0.4,0,0
2024-06-28,Friday,14750,5.4,0,0
2024-06-29,Saturday,14750,0.1,0,0
2024-06-30,Sunday,14750,0.1,0,0
2024-07-01,Monday,14750,0.2,1,0
2024-07-02,Tuesday,14750,2.7,1,0
2024-07-03,Wednesday,14750,1.2,1,0
2024-07-04,Thursday,14750,6.0,1,0
2024-07-05,Friday,14750,0.0,1,0
2024-07-06,Saturday,14750,1.5,1,0
2024-07-07,Sunday,14750,2.4,1,0
2024-07-08,Monday,14750,0.0,1,0
2024-07-09,Tuesday,14750,0.0,1,0
2024-07-10,Wednesday,14750,0.7,1,0
2024-07-11,Thursday,14750,0.0,1,0
2024-07-12,Friday,14750,0.0,1,0
2024-07-13,Saturday,14750,0.0,1,0
2024-07-14,Sunday,14750,0.0,1,0
2024-07-15,Monday,14750,0.0,1,0
2024-07-16,Tuesday,14750,0.0,1,0
2024-07-17,Wednesday,14750,0.0,1,0
2024-07-18,Thursday,14750,0.0,1,0
2024-07-19,Friday,14750,0.0,1,0
2024-07-20,Saturday,14750,0.4,1,0
2024-07-21,Sunday,14750,0.0,1,0
2024-07-22,Monday,14750,0.0,1,0
2024-07-23,Tuesday,14750,0.3,1,0
2024-07-24,Wednesday,14750,0.3,1,0
2024-07-25,Thursday,14750,0.3,1,0
2024-07-26,Friday,14750,0.0,1,0
2024-07-27,Saturday,14750,0.0,1,0
2024-07-28,Sunday,14750,0.1,1,0
2024-07-29,Monday,14750,0.0,1,0
2024-07-30,Tuesday,14750,0.0,1,0
2024-07-31,Wednesday,14750,0.5,1,0
2024-08-01,Thursday,14750,0.2,1,0
2024-08-02,Friday,14750,2.0,1,0
2024-08-03,Saturday,14750,0.0,1,0
2024-08-04,Sunday,14750,1.1,1,0
2024-08-05,Monday,14750,0.0,1,0
2024-08-06,Tuesday,14750,0.0,1,0
2024-08-07,Wednesday,14750,0.0,1,0
2024-08-08,Thursday,14750,0.0,1,0
2024-08-09,Friday,14750,0.4,1,0
2024-08-10,Saturday,14750,0.0,1,0
2024-08-11,Sunday,14750,0.0,1,0
2024-08-12,Monday,14750,0.0,1,0
2024-08-13,Tuesday,14750,0.0,1,0
2024-08-14,Wednesday,14750,0.0,1,0
2024-08-15,Thursday,14750,0.0,1,0
2024-08-16,Friday,14750,0.0,1,0
2024-08-17,Saturday,14750,0.0,1,0
2024-08-18,Sunday,14750,0.1,1,0
2024-08-19,Monday,14750,0.0,1,0
2024-08-20,Tuesday,14750,0.0,1,0
2024-08-21,Wednesday,14750,0.0,1,0
2024-08-22,Thursday,14750,0.0,1,0
